date,ndvi_mean_wt,ndvi_mean_it,site
2024-06-14,0.5601895657864452,0.5571449266142348,WT4
2024-06-14,0.5595656804973698,0.5572589370736488,WT4
2024-06-14,0.5595656804973698,0.5571449266142348,WT4
2024-06-19,0.6244364756707415,0.6130135636194273,WT4
2024-06-19,0.6244364756707415,0.6106657082809457,WT4
2024-06-19,0.6220956340553612,0.6130135636194273,WT4
2024-06-19,0.6220956340553612,0.6106657082809457,WT4
2024-06-21,0.6201149272759711,0.6063469248781144,WT4
2024-06-21,0.6201149272759711,0.6073150212093343,WT4
2024-06-21,0.6209340733483156,0.6063469248781144,WT4
2024-06-21,0.6209340733483156,0.6073150212093343,WT4
2024-06-24,0.6260572839869469,0.6076428450860974,WT4
2024-07-23,0.6912672411055433,0.6751305155173889,WT4
2024-07-23,0.6912672411055433,0.6787626444051922,WT4
2024-07-23,0.6949299271702706,0.6751305155173889,WT4
2024-07-23,0.6949299271702706,0.6787626444051922,WT4
2024-08-05,0.6692553575673684,0.6586885449186984,WT4
2025-06-11,0.3573824200275675,0.371374394267812,WT4
2025-06-11,0.3573824200275675,0.374004288525783,WT4
2025-06-11,0.359559208723424,0.371374394267812,WT4
2025-06-11,0.359559208723424,0.374004288525783,WT4
2025-06-14,0.4051124331275963,0.4072951283696983,WT4
2025-06-14,0.4051124331275963,0.406888587615958,WT4
2025-06-14,0.4048025698477827,0.4072951283696983,WT4
2025-06-14,0.4048025698477827,0.406888587615958,WT4
2025-06-16,0.4626029894355004,0.4643808584794985,WT4
2025-06-16,0.4626029894355004,0.4629382798741103,WT4
2025-06-16,0.4605208388542302,0.4643808584794985,WT4
2025-06-16,0.4605208388542302,0.4629382798741103,WT4
2025-06-18,0.491011738558005,0.4894957707374656,WT4
2025-06-18,0.491011738558005,0.4904788068263199,WT4
2025-06-18,0.4928986464328447,0.4894957707374656,WT4
2025-06-18,0.4928986464328447,0.4904788068263199,WT4
2025-06-19,0.5305025752281598,0.5192118186548519,WT4
2025-06-19,0.5305025752281598,0.5131901737492571,WT4
2025-06-19,0.5239404686074435,0.5192118186548519,WT4
2025-06-19,0.5239404686074435,0.5131901737492571,WT4
2025-07-03,0.7203766687504409,0.6920425211739009,WT4
2025-07-03,0.7203766687504409,0.7103107567180318,WT4
2025-07-03,0.7405705503377841,0.6920425211739009,WT4
2025-07-03,0.7405705503377841,0.7103107567180318,WT4
2025-07-04,0.7096939093589877,0.6814600542614239,WT4
2025-07-04,0.7096939093589877,0.6996569649324238,WT4
2025-07-04,0.7262598689597854,0.6814600542614239,WT4
2025-07-04,0.7262598689597854,0.6996569649324238,WT4
2025-07-06,0.7449034826202353,0.7168252708001717,WT4
2025-07-06,0.7449034826202353,0.7239096045807283,WT4
2025-07-06,0.7528297927801505,0.7168252708001717,WT4
2025-07-06,0.7528297927801505,0.7239096045807283,WT4
2025-07-31,0.7804791672347787,0.7605815546729793,WT4
2025-07-31,0.7804791672347787,0.7629127399102629,WT4
2025-07-31,0.7832052830228295,0.7605815546729793,WT4
2025-07-31,0.7832052830228295,0.7629127399102629,WT4
2025-08-07,0.7789398397306481,0.7580217493367193,WT4
2025-08-07,0.7789398397306481,0.7586066752639383,WT4
2025-08-07,0.7798485329801581,0.7580217493367193,WT4
2025-08-07,0.7798485329801581,0.7586066752639383,WT4
